country_code;return_case_id;quantity;product_id;city;postal_code;total_refund;currency;exchange_rate;creation_date;...11;weight;emission;price;distance
SE;00919859-RC1;1;K03557PK0696843012;Stocksund;182 78;284000.0;SEK;0.086269515805734;2024-04-23T04:31:54.559Z;;2,00;2,74;0,23;1982,37
SE;01246956-RC1;1;9410919999993000XS;Nybrostrand;27171;339290.0;SEK;0.08678985855389;2025-01-27T13:28:45.906Z;;2,00;2,08;0,23;1508,31
SE;01127356-RC1;1;940909999999P201XS;Stockholm;116 24;604500.0;SEK;0.088320141891665;2024-10-02T08:01:31.722Z;;2,00;2,73;0,23;1976,12
SE;01246956-RC1;1;9410919999993000S;Nybrostrand;27171;339290.0;SEK;0.08678985855389;2025-01-27T13:28:45.906Z;;2,00;2,08;0,23;1508,31
SE;00919859-RC1;1;K03533PK0696843012;Stocksund;182 78;284000.0;SEK;0.086269515805734;2024-04-23T04:31:54.559Z;;2,00;2,74;0,23;1982,37
SE;00871785-RC1;1;9408259999993365M;Saltsj√∂ Duvn√§s;13150;144900.0;SEK;0.089003155965712;2024-03-07T07:29:12.812Z;;2,00;0,00;0,23;
SE;01059033-RC1;1;7B0048WP02214101U;V√§stra Fr√∂lunda;42674;561600.0;SEK;0.086592334575012;2024-07-24T18:36:17.996Z;;2,00;0,00;0,23;
SE;01127356-RC1;1;940872999999P201XS;Stockholm;116 24;604500.0;SEK;0.088320141891665;2024-10-02T08:01:31.722Z;;2,00;2,73;0,23;1976,12
SE;00990315-RC1;1;9409209999991000S;G√∂teborg;413 07;134900.0;SEK;0.087841482934547;2024-06-15T10:18:52.423Z;;2,00;0,00;0,23;
SE;01104210-RC1;1;371223WP03309500U;Stockholm;162 70;2362000.0;SEK;0.087754989784693;2024-08-28T10:25:18.045Z;;2,00;2,73;0,23;1976,12
SE;01130126-RC1;1;9410249999993000XS;Stockholm;116 61;0.0;SEK;0.088715064420218;2024-10-15T14:15:17.093281Z;;2,00;2,73;0,23;1976,12
SE;00886373-RC1;1;620111SMA90900042;Nacka;13165;1200000.0;SEK;0.089296379619137;2024-03-26T16:29:22.467Z;;2,00;2,73;0,23;1976,58
SE;01127356-RC1;1;940936999999P201S;Stockholm;116 24;604500.0;SEK;0.088320141891665;2024-10-02T08:01:31.722Z;;2,00;2,73;0,23;1976,12
SE;01113223-RC1;1;6K08593S25272606S;Stocksund;182 78;1634900.0;SEK;0.087508855698217;2024-09-14T15:36:29.027Z;;2,00;2,74;0,23;1982,37
SE;01113223-RC1;1;941015999999900036AC;Stocksund;182 78;1634900.0;SEK;0.087508855698217;2024-09-14T15:36:29.027Z;;2,00;2,74;0,23;1982,37
SE;01127356-RC1;1;940872999999P201M;Stockholm;116 24;604500.0;SEK;0.088320141891665;2024-10-02T08:01:31.722Z;;2,00;2,73;0,23;1976,12
SE;01117910-RC1;1;620122SMA90900042;G√∂teborg;415 71;0.0;SEK;0.087665475797526;2024-10-02T08:28:48.345013Z;;2,00;0,00;0,23;
SE;01246956-RC1;1;9410909999993000XS;Nybrostrand;27171;339290.0;SEK;0.08678985855389;2025-01-27T13:28:45.906Z;;2,00;2,08;0,23;1508,31
SE;01262370-RC1;1;371223W93559300U;Liding√∂;18142;1156000.0;SEK;0.087200448840494;2025-02-02T12:11:16.946Z;;2,00;11,85;0,23;8584,89
SE;00784924-RC1;1;6T01513BU393100044;Stockholm;112 24;456000.0;SEK;0.090476696673548;2024-01-10T12:58:27.092Z;;2,00;2,73;0,23;1976,12
SE;00879192-RC1;1;391698W93551000U;Malm√∂;218 74;826000.0;SEK;0.088447899954749;2024-03-15T16:21:36.240Z;;2,00;3,05;0,23;2212,77
SE;01296004-RC1;1;K04203PK0052300033;Solna;169 63;98000.0;SEK;0.091128006574426;2025-03-10T11:56:19.894Z;;2,00;1,31;0,23;947,68
SE;01202150-RC1;1;9410479999997200M;Enskede;12237;0.0;SEK;0.086611538745633;2025-01-02T14:08:20.901714Z;;2,00;2,72;0,23;1970,53
SE;01239665-RC1;1;810454AP0350100039;H√∂llviken;236 34;760000.0;SEK;0.08709478627954;2025-01-10T14:52:58.920Z;;2,00;0,00;0,23;
SE;00941287-RC1;1;9409209999991000L;Stockholm;12078;0.0;SEK;0.085439067468749;2024-05-14T12:37:41.142139Z;;2,00;2,73;0,23;1976,12
SE;00946512-RC1;1;810414E00191140939;Lidingo;18132;546000.0;SEK;0.085832651171802;2024-05-13T19:29:28.979Z;;2,00;2,74;0,23;1982,15
SE;01160476-RC1;1;6J03483SPZ455765M;Stockholm;117 66;760000.0;SEK;0.086278691253445;2024-11-12T16:20:42.970Z;;2,00;2,73;0,23;1976,12
SE;01117910-RC1;1;9,41036E+16;G√∂teborg;415 71;0.0;SEK;0.087665475797526;2024-10-02T08:28:48.345013Z;;2,00;0,00;0,23;
SE;01202150-RC1;1;9410469999997200M;Enskede;12237;0.0;SEK;0.086611538745633;2025-01-02T14:08:20.901714Z;;2,00;2,72;0,23;1970,53
SE;01129010-RC1;1;9410429999995702M;Lund;224 80;0.0;SEK;0.088196674950977;2024-11-05T11:50:39.506356Z;;2,00;2,12;0,23;1535,48
SE;01057854-RC1;1;9409059999998125M;Malm√∂;212 45;74940.0;SEK;0.086568656037366;2024-07-22T19:12:20.696Z;;2,00;3,05;0,23;2212,77
SE;01108996-RC1;1;9409259999995302M;Stockholm;113 59;0.0;SEK;0.088022276528834;2024-09-18T07:53:14.656000Z;;2,00;2,73;0,23;1976,12
SE;01238595-RC1;1;9411409999999000U;Stockholm;113 37;229900.0;SEK;0.087292012796791;2025-01-15T14:47:52.116Z;;2,00;2,73;0,23;1976,12
SE;01245559-RC1;1;7B0112WP04471000U;Stockholm;113 43;459200.0;SEK;0.086958793683065;2025-01-21T22:28:18.502Z;;2,00;2,73;0,23;1976,12
SE;00882738-RC1;1;6K07503S24848945L;Liding√∂;18165;826000.0;SEK;0.089504220937636;2024-03-25T08:25:44.164Z;;2,00;11,85;0,23;8584,89
SE;00857246-RC1;1;940793999999K940M;Uppsala;75654;23900.0;SEK;0.088711936450088;2024-02-20T12:54:46.423Z;;2,00;2,80;1,41;2028,51
SG;01031991-RC1;1;940922999999P404S;Singapore;257748;26100.0;SGD;0.68608978763687;2024-07-12T15:49:42.093Z;;2,00;13,83;1,41;10021,00
SG;00966562-RC1;1;810377E00182894535;Singapore;169424;73500.0;SGD;0.68238927566286;2024-05-30T04:25:27.890Z;;2,00;13,83;1,41;10021,00
SG;01028305-RC1;1;9408119999997521U;Singapore;544594;12000.0;SGD;0.68703324591204;2024-07-04T11:39:02.352Z;;2,00;13,83;1,41;10021,00
SG;01033628-RC1;1;9409439999991000M;Singapore;486326;21600.0;SGD;0.68491953435351;2024-07-10T16:01:01.257Z;;2,00;13,83;1,41;10021,00
SG;01031991-RC1;1;940936999999P201S;Singapore;257748;26100.0;SGD;0.68608978763687;2024-07-12T15:49:42.093Z;;2,00;13,83;1,41;10021,00
SG;00823865-RC1;1;9,407E+16;Singapore;118797;30000.0;SGD;0.68395733890215;2024-01-24T10:40:18.180Z;;2,00;13,83;1,41;10021,00
SG;00878427-RC1;1;940894999999556140CD;Singapore;309311;15000.0;SGD;0.68499976753359;2024-03-15T12:02:20.520Z;;2,00;13,83;1,41;10021,00
SG;01031991-RC1;1;940873999999P201S;Singapore;257748;26100.0;SGD;0.68608978763687;2024-07-12T15:49:42.093Z;;2,00;13,83;1,41;10021,00
SG;01033628-RC1;1;9409439999991000S;Singapore;486326;21600.0;SGD;0.68491953435351;2024-07-10T16:01:01.257Z;;2,00;13,83;1,41;10021,00
SG;01169392-RC1;1;9410609999991000S;Singapore;189350;36000.0;SGD;0.70503413861623;2024-11-22T07:49:21.672Z;;2,00;13,83;1,41;10021,00
SG;01169183-RC1;1;9,411E+16;Singapore;259522;0.0;SGD;0.70503413861623;2024-12-09T09:07:45.407267Z;;2,00;13,83;1,41;10021,00
SG;01017347-RC1;1;9408439999991467XS;Singapore;486236;0.0;SGD;0.68866656071789;2024-07-11T11:13:59.913829Z;;2,00;13,83;1,41;10021,00
SG;01113212-RC1;1;9409309999998434S;Singapore;266270;15000.0;SGD;0.69159380273048;2024-09-15T07:08:50.086Z;;2,00;13,83;1,41;10021,00
SG;01010243-RC1;1;810362AP00P0100037;Singapore;98419;47500.0;SGD;0.68964633937483;2024-06-26T11:39:02.414Z;;2,00;13,83;1,41;10021,00
SG;01169392-RC1;1;9409059999998125S;Singapore;189350;36000.0;SGD;0.70503413861623;2024-11-22T07:49:21.672Z;;2,00;13,83;1,41;10021,00
SG;01233462-RC1;1;6200393ES210410140;Singapore;799755;77700.0;SGD;0.71127534949334;2025-01-08T09:02:46.650Z;;2,00;13,83;1,41;10021,00
SG;00852187-RC1;1;9409309999998434S;singapore;228478;0.0;SGD;0.69096802602026;2024-02-20T05:47:38.367442Z;;2,00;13,83;0,08;10021,00
SI;01133770-RC1;1;6A01743AU309602542;Orehova Vas;2312;198000.0;EUR;1.0;2024-10-07T14:54:55.444Z;;2,00;0,78;0,08;567,34
SI;00926269-RC1;1;94079199999975095H;Ljubljana;1000;31000.0;EUR;1.0;2024-04-24T10:38:25.567Z;;2,00;0,67;0,08;488,18
SI;01264632-RC1;1;9406509999991000M;Ljubljana;1000;36100.0;EUR;1.0;2025-02-03T13:05:57.692Z;;2,00;0,67;0,08;488,18
SI;01133770-RC1;1;6300403AU309100042;Orehova Vas;2312;198000.0;EUR;1.0;2024-10-07T14:54:55.444Z;;2,00;0,78;0,08;567,34
SI;01264632-RC1;1;9408229999991467M;Ljubljana;1000;36100.0;EUR;1.0;2025-02-03T13:05:57.692Z;;2,00;0,67;0,08;488,18
SI;01264632-RC1;1;9411539999992505S;Ljubljana;1000;36100.0;EUR;1.0;2025-02-03T13:05:57.692Z;;2,00;0,67;0,08;488,18
SI;01065510-RC1;1;9409579999991000S;Ljubljana;1000;10000.0;EUR;1.0;2024-07-28T08:53:23.875Z;;2,00;0,67;0,08;488,18
SI;01038774-RC1;1;94047599999910006H;Novo mesto;8000;12000.0;EUR;1.0;2024-07-15T12:25:14.469Z;;2,00;0,67;0,08;483,76
SI;00926269-RC1;1;9408349999995500XS;Ljubljana;1000;31000.0;EUR;1.0;2024-04-24T10:38:25.567Z;;2,00;0,67;0,08;488,18
SI;01085239-RC1;1;800430N0262846440;Ljubljana;1000;18000.0;EUR;1.0;2024-08-11T14:39:01.364Z;;2,00;0,67;0,08;488,18
SI;01276457-RC1;1;94116899999910006H;Ljubljana;1000;25000.0;EUR;1.0;2025-02-13T10:51:35.726Z;;2,00;0,67;0,08;488,18
SI;01222018-RC1;1;9409389999991003M;Ljubljana;1000;13800.0;EUR;1.0;2025-01-04T12:06:05.720Z;;2,00;0,67;0,08;488,18
SI;01126039-RC1;1;9411179999991000M;Dom≈æale;Dom≈æale;23000.0;EUR;1.0;2024-09-29T10:40:48.516Z;;2,00;0,00;0,08;
SI;01126039-RC1;1;9410509999991202M;Dom≈æale;Dom≈æale;23000.0;EUR;1.0;2024-09-29T10:40:48.516Z;;2,00;0,00;0,08;
SI;00980160-RC1;1;6401943DU655911642;Dom≈æale;Dom≈æale;44500.0;EUR;1.0;2024-06-12T08:02:42.933Z;;2,00;0,00;0,08;
SI;01215578-RC1;1;K00342PK001126004;Ljubljana;1000;2400.0;EUR;1.0;2024-12-30T17:48:39.346Z;;2,00;0,67;0,08;488,18
SI;01276617-RC1;1;9412729999991000XS;Trzin;1236;20000.0;EUR;1.0;2025-02-13T15:55:28.538Z;;2,00;0,69;0,19;498,38
SK;01110718-RC1;1;6501163CU703201140;Bratislava;81101;298000.0;EUR;1.0;2024-09-15T09:28:18.968Z;;2,00;1,08;0,19;783,50
SK;01065514-RC1;1;6D02533SPH614699L;Bratislava;851 01;44500.0;EUR;1.0;2024-07-25T14:53:32.927Z;;2,00;1,08;0,19;783,50
SK;01110718-RC1;1;6501163CU703201138;Bratislava;81101;298000.0;EUR;1.0;2024-09-15T09:28:18.968Z;;2,00;1,08;0,19;783,50
SK;01186121-RC1;1;9,40791E+16;Bratislava IV;841 10;0.0;EUR;1.0;2024-12-18T10:10:05.137760Z;;2,00;1,08;0,19;785,13
SK;01077071-RC1;1;810050AP0090231541;Bratislava;84110;13750.0;EUR;1.0;2024-07-31T08:05:52.799Z;;2,00;1,08;0,21;783,50
TR;00805110-RC1;1;700073WP02346002U;ƒ∞STANBUL;34758;0.0;EUR;1.0;2024-01-09T13:24:16.414191Z;;2,00;1,62;0,21;1171,86
TR;01150168-RC1;1;94108099999910006H;Silifke;33900;0.0;EUR;1.0;2024-11-15T14:03:47.715059Z;;2,00;2,68;0,21;1945,43
TR;00879788-RC1;1;581238W91321000U;√úmraniye;34764;0.0;EUR;1.0;2024-03-20T13:18:40.346448Z;;2,00;1,92;0,21;1388,03
TR;01125691-RC1;1;K03889PK082510158;ƒ∞zmir;35590;13000.0;EUR;1.0;2024-09-24T09:36:43.990Z;;2,00;3,09;0,21;2239,10
TR;01269255-RC1;1;391698WP04091000U;Istanbul;34275;79500.0;EUR;1.0;2025-02-13T08:55:42.616Z;;2,00;1,90;0,21;1378,40
TR;01260165-RC1;1;810450E00206840236;Elazƒ±ƒü;23270;0.0;EUR;1.0;2025-02-24T10:35:11.719355Z;;2,00;0,00;0,21;
TR;00805110-RC1;1;581238WP00862502U;ƒ∞STANBUL;34758;0.0;EUR;1.0;2024-01-09T13:24:16.414191Z;;2,00;1,62;0,21;1171,86
TR;00805110-RC1;1;391698WP02221000U;ƒ∞STANBUL;34758;0.0;EUR;1.0;2024-01-09T13:24:16.414191Z;;2,00;1,62;0,21;1171,86
TR;00895561-RC1;1;371223W91321220U;Ankara;6530;92500.0;EUR;1.0;2024-04-02T07:42:10.661Z;;2,00;2,38;0,21;1725,00
TR;00954961-RC1;1;9,40799E+16;Istanbul;34335;0.0;EUR;1.0;2024-05-17T13:06:48.456312Z;;2,00;1,90;1,39;1378,40
TW;01070117-RC1;1;502793W85422742U;È´òÈõÑÂ∏Ç;802;430000.0;TWD;0.028115375460055;2024-07-29T07:58:30.651Z;;2,00;0,00;1,39;
TW;00886358-RC1;1;810279E00150605138H;Taipei;110;0.0;TWD;0.029069073178805;2024-04-11T09:38:33.897694Z;;2,00;13,29;1,39;9628,13
TW;00956748-RC1;1;6A03753DU650100040;taipei;11073;2530000.0;TWD;0.028612556974145;2024-05-20T09:45:49.455Z;;2,00;13,29;1,39;9628,13
TW;01218234-RC1;1;6J03703SPZ709000M;Taipei;110;0.0;TWD;0.029364203070827;2025-01-03T09:53:45.738939Z;;2,00;13,29;1,39;9628,13
TW;01218234-RC1;1;6T02313FU302920044;Taipei;110;0.0;TWD;0.029364203070827;2025-01-03T09:53:45.738939Z;;2,00;13,29;1,39;9628,13
TW;01218234-RC1;1;6301213EU352900142;Taipei;110;0.0;TWD;0.029364203070827;2025-01-03T09:53:45.738939Z;;2,00;13,29;1,39;9628,13
TW;01218234-RC1;1;7P0077WP05111413U;Taipei;110;0.0;TWD;0.029364203070827;2025-01-03T09:53:45.738939Z;;2,00;13,29;1,39;9628,13
TW;01087279-RC1;1;620117SMA90400838;Âè∞ÂåóÂ∏Ç;11573;2590000.0;TWD;0.028264430541532;2024-08-10T07:23:29.853Z;;2,00;0,00;1,39;
TW;01087282-RC1;1;6K07743S25006527S;Âè∞ÂåóÂ∏Ç;11573;3460000.0;TWD;0.028264430541532;2024-08-10T07:22:25.128Z;;2,00;0,00;1,39;
TW;00858162-RC1;1;K02896PK056984303;Taipei;110;0.0;TWD;0.029596384923291;2024-02-26T10:43:37.002665Z;;2,00;13,29;1,33;9628,13
US;00763025-RC1;1;6401023BU766100644;Orlando;32826-3513;174000.0;USD;0.926239;2024-01-02T14:43:34.615Z;;2,00;11,39;1,33;8250,05
US;00763025-RC1;1;6500423BU766100640;Orlando;32826-3513;174000.0;USD;0.926239;2024-01-02T14:43:34.615Z;;2,00;11,39;1,33;8250,05
US;00865866-RC1;1;513860WP00574044U;Frisco;75035-6805;105000.0;USD;0.92396;2024-03-02T13:11:41.310Z;;2,00;13,90;1,33;10070,78
US;01147649-RC1;1;6K07883S25074000S;Boca Raton;33496-1419;195000.0;USD;0.926053;2024-10-30T20:29:02.956Z;;2,00;11,46;1,33;8304,87
US;01150666-RC1;1;K03698PK0790595036M;Anaheim;92805-3784;8400.0;USD;0.925874;2024-10-30T20:51:59.461Z;;2,00;14,10;1,33;10214,28
US;00997595-RC1;1;6A03823DS351102836;Long Branch;07740-4716;0.0;USD;0.932609;2024-06-27T12:30:42.222884Z;;2,00;9,57;1,33;6931,16
US;01215209-RC1;1;9410129999991202S;Woodland Hills;91364;16350.0;USD;0.964718;2025-01-02T05:11:56.947Z;;2,00;14,10;1,33;10219,85
US;00806354-RC1;1;7B0033WP02758588U;South Hamilton;01982-2638;125650.0;USD;0.913114;2024-01-16T22:41:49.271Z;;2,00;10,66;1,33;7727,75
US;01009253-RC1;1;9409309999998434M;Brooklyn;11224-3340;29200.0;USD;0.934217;2024-06-27T14:19:58.732Z;;2,00;9,53;1,33;6907,18
US;01009253-RC1;1;940926999999P101M;Brooklyn;11224-3340;29200.0;USD;0.934217;2024-06-27T14:19:58.732Z;;2,00;9,53;1,33;6907,18
US;01009253-RC1;1;940928999999P101M;Brooklyn;11224-3340;29200.0;USD;0.934217;2024-06-27T14:19:58.732Z;;2,00;9,53;1,33;6907,18
US;00780397-RC1;1;810104W1CV0100036;Naples;34105-5100;67900.0;USD;0.90843;2024-01-01T22:03:26.285Z;;2,00;0,26;1,33;188,50
US;00765146-RC1;1;K02456PK009320003;Wellesley;02481-5414;18600.0;USD;0.919299;2024-01-02T02:28:43.456Z;;2,00;9,14;1,33;6622,42
US;00765146-RC1;1;K02481PK061484303;Wellesley;02481-5414;18600.0;USD;0.919299;2024-01-02T02:28:43.456Z;;2,00;9,14;1,33;6622,42
US;00864577-RC1;1;6D02513SPH579067S;Hayesville;28904-0877;95000.0;USD;0.92315;2024-03-03T02:01:47.180Z;;2,00;11,18;1,33;8099,78
US;00707436-RC1;1;6045033CS215848542;FOUNTAIN HILLS;85268-5306;0.0;USD;0.932254;2024-01-02T09:36:26.401153Z;;2,00;13,65;1,33;9894,64
US;00938581-RC1;1;810078E00054922238;Miami;33131-2605;76500.0;USD;0.935041;2024-05-03T23:49:01.878Z;;2,00;11,53;1,33;8354,65
US;00867107-RC1;1;940042999999100038H;Boston;02109-1099;23000.0;USD;0.921648;2024-03-03T17:59:32.244Z;;2,00;9,11;1,33;6602,63
US;00936489-RC1;1;94079899999910508H;West Chesterfield;03466-3506;28000.0;USD;0.934885;2024-05-04T03:42:39.210Z;;2,00;9,21;1,33;6673,95
US;01009690-RC1;1;94047099999910066H;Asheville;28803;13800.0;USD;0.934217;2024-06-27T20:51:55.571Z;;2,00;10,83;1,33;7846,36
US;01015190-RC1;1;K03221PK070184302;Thompson;06277-2253;6300.0;USD;0.935252;2024-06-27T21:56:12.826Z;;2,00;10,16;1,33;7363,11
US;00985501-RC1;1;K03660PK0772923812;Lakewood;08701-6110;12600.0;USD;0.918262;2024-06-28T03:57:29.166Z;;2,00;12,41;1,33;8995,78
US;00783090-RC1;1;800159N0222900738;Watchung;07069-6270;0.0;USD;0.905655;2024-01-02T14:40:42.738653Z;;2,00;9,58;1,33;6943,71
US;00774184-RC1;1;810078E00085106536H;Santa Clarita;91350-3328;76500.0;USD;0.91049;2024-01-02T15:47:03.804Z;;2,00;14,07;1,33;10194,73
US;00782237-RC1;1;9,40705E+16;Chino Hills;91709-4636;25000.0;USD;0.905655;2024-01-02T15:49:07.284Z;;2,00;14,06;1,33;10191,89
US;00744105-RC1;1;K02297PK05058430L;Santa Monica;90402-1343;6800.0;USD;0.911401;2024-01-02T16:02:24.570Z;;2,00;14,11;1,33;10227,59
US;00760147-RC1;1;K02352PK009390026;Lake Oswego;97034-3749;7900.0;USD;0.929161;2024-01-02T16:04:29.907Z;;2,00;12,92;1,33;9360,23
US;00856359-RC1;1;6A03213AU309556038;Saint Augustine;32084-1300;840000.0;USD;0.92791;2024-03-04T16:26:11.337Z;;2,00;11,25;1,33;8150,33
US;00856359-RC1;1;6A03213AU309556036;Saint Augustine;32084-1300;840000.0;USD;0.92791;2024-03-04T16:26:11.337Z;;2,00;11,25;1,33;8150,33
US;00856359-RC1;1;6A03213AU309556034;Saint Augustine;32084-1300;840000.0;USD;0.92791;2024-03-04T16:26:11.337Z;;2,00;11,25;1,33;8150,33
US;00779108-RC1;1;K02438PK019284853;Teaneck;07666-2903;0.0;USD;0.906906;2024-01-02T19:17:25.816790Z;;2,00;9,52;1,33;6897,29
US;00857948-RC1;1;K02371PK0527421014;BROOKLYN;11211-8106;0.0;USD;0.927933;2024-03-04T18:57:14.917931Z;;2,00;9,53;1,33;6907,18
US;00867165-RC1;1;6D02743SPH69440630;New York;10010-2936;0.0;USD;0.921648;2024-03-04T20:07:21.970787Z;;2,00;9,53;1,33;6907,58
US;00867735-RC1;1;9408379999991089U;Schiller Park;60176-2097;0.0;USD;0.92211;2024-03-04T20:17:42.582707Z;;2,00;10,72;1,33;7770,51
US;00867735-RC1;1;940042999999100040H;Schiller Park;60176-2097;0.0;USD;0.92211;2024-03-04T20:17:42.582707Z;;2,00;10,72;1,33;7770,51
US;00762630-RC1;1;700073WP00574044U;Westport;06880-5335;95000.0;USD;0.928957;2024-01-02T21:04:53.221Z;;2,00;9,43;1,33;6835,97
US;00769800-RC1;1;6A03263DU300556044;Atlanta;30327-1304;208500.0;USD;0.916716;2024-01-02T23:59:00.511Z;;2,00;11,19;1,33;8105,99
US;00769800-RC1;1;810312E00171259240;Atlanta;30327-1304;208500.0;USD;0.916716;2024-01-02T23:59:00.511Z;;2,00;11,19;1,33;8105,99
US;00867300-RC1;1;910052PE00011000U;Torrance;90505-3335;0.0;USD;0.921648;2024-03-05T00:54:29.613512Z;;2,00;14,13;1,33;10236,52
US;00867393-RC1;1;K03181PK0012560914;Weston;33327-1326;11800.0;USD;0.921648;2024-03-05T00:41:27.452Z;;2,00;2,18;1,33;1577,44
US;00864956-RC1;1;810316E00171259239;Plano;75093-4322;0.0;USD;0.92315;2024-03-05T01:33:42.836563Z;;2,00;12,44;1,33;9012,04
US;00864963-RC1;1;9408939999998645S;Lindon;84042-1309;17000.0;USD;0.92315;2024-03-05T06:38:17.092Z;;2,00;12,84;1,33;9306,82
US;01197439-RC2;1;K04101PK0889843012M;Aspen;81611;0.0;USD;0.946029;2025-01-02T20:40:22.028709Z;;2,00;12,61;1,33;9137,89
US;01197439-RC2;2;K03589PK0734843012M;Aspen;81611;0.0;USD;0.946029;2025-01-02T20:40:22.028709Z;;2,00;12,61;1,33;9137,89
US;00917937-RC1;1;6J03073SPY745702XS;Costa Mesa;92626-1845;0.0;USD;0.932207;2024-05-07T07:44:03.481941Z;;2,00;14,12;1,33;10229,50
US;01005540-RC1;1;K03109PK001348518;Austin;78746;8160.0;USD;0.931032;2024-06-28T16:30:53.449Z;;2,00;12,83;1,33;9297,53
US;00868925-RC1;1;6A0213SNA28100042;Sunnyvale;94087-5951;0.0;USD;0.922635;2024-03-05T18:15:22.936493Z;;2,00;13,93;1,33;10091,57
US;00868925-RC1;1;6A01943BP029800042;Sunnyvale;94087-5951;0.0;USD;0.922635;2024-03-05T18:15:22.936493Z;;2,00;13,93;1,33;10091,57
US;01018389-RC1;1;9,40476E+16;Newport Coast;92657-0123;25320.0;USD;0.931666;2024-06-28T22:53:34.817Z;;2,00;14,12;1,33;10231,59
US;00861568-RC1;1;9408939999998645XS;Chicago;60654-5817;0.0;USD;0.924025;2024-03-05T20:26:18.787992Z;;2,00;10,71;1,33;7760,11
US;01016155-RC1;1;6K08403S25151262L;Boulder;80302;306640.0;USD;0.935252;2024-06-28T23:07:10.839Z;;2,00;12,39;1,33;8981,08
US;00868384-RC1;1;930099PS00041000S;Tallahassee;32308-4787;29000.0;USD;0.92211;2024-03-05T22:15:03.291Z;;2,00;11,50;1,33;8332,35
US;01016155-RC1;1;K03287PK0055560936M;Boulder;80302;306640.0;USD;0.935252;2024-06-28T23:07:10.839Z;;2,00;12,39;1,33;8981,08
US;01016155-RC1;1;K03336PK0736555012M;Boulder;80302;306640.0;USD;0.935252;2024-06-28T23:07:10.839Z;;2,00;12,39;1,33;8981,08
US;01016155-RC1;1;K03757PK080384304;Boulder;80302;306640.0;USD;0.935252;2024-06-28T23:07:10.839Z;;2,00;12,39;1,33;8981,08
US;00785705-RC1;1;9405979999998430M;Ridgewood;07450-5507;21000.0;USD;0.903908;2024-01-03T14:14:01.922Z;;2,00;9,52;1,33;6899,64
US;00757998-RC1;1;6A01983BU358100040;Bal Harbour;33154-2200;0.0;USD;0.9282;2024-01-03T15:23:40.624614Z;;2,00;9,85;1,33;7137,08
US;00755180-RC1;1;371223WP00861906U;Tampa;33629-7951;0.0;USD;0.92644;2024-01-03T15:24:36.463554Z;;2,00;11,56;1,33;8373,64
US;00936942-RC1;1;9409279999998645XL;Hackensack;07601-4867;32000.0;USD;0.934885;2024-05-07T20:04:31.706Z;;2,00;9,52;1,33;6899,62
US;00936942-RC1;1;9408939999998645XL;Hackensack;07601-4867;32000.0;USD;0.934885;2024-05-07T20:04:31.706Z;;2,00;9,52;1,33;6899,62
US;00753255-RC1;1;6A01353STA81830142;Fort Worth;76116-7165;0.0;USD;0.926117;2024-01-03T17:26:22.544507Z;;2,00;12,52;1,33;9074,92
US;00931003-RC1;1;K03097PK0353531036;Palos Verdes Peninsula;90274-1944;0.0;USD;0.938749;2024-05-08T00:41:01.141200Z;;2,00;14,14;1,33;10244,65
US;00783143-RC1;1;371223W91321000U;Wayne;19087-5039;109500.0;USD;0.905655;2024-01-03T18:48:39.985Z;;2,00;9,58;1,33;6944,27
US;00925351-RC1;1;K03311PK0013900212M;Roslyn;11576-1196;0.0;USD;0.937061;2024-05-08T08:07:50.973891Z;;2,00;9,49;1,33;6877,11
US;00995671-RC1;1;810392AP0AL0234435;Tulsa;74114-5236;0.0;USD;0.924818;2024-06-29T15:38:40.586727Z;;2,00;12,04;1,33;8722,78
US;00773184-RC1;1;6900063CU850410138;Phoenix;85004-1157;186000.0;USD;0.915558;2024-01-04T04:52:09.811Z;;2,00;13,70;1,33;9929,29
US;00860659-RC1;1;K02306PK001257022;Bloomfield Hills;48302-1303;0.0;USD;0.92422;2024-03-06T17:54:45.767469Z;;2,00;10,25;1,33;7425,23
US;00860659-RC1;1;K02353PK009357024;Bloomfield Hills;48302-1303;0.0;USD;0.92422;2024-03-06T17:54:45.767469Z;;2,00;10,25;1,33;7425,23
US;00995671-RC1;1;810380W0ZR0810135H;Tulsa;74114-5236;0.0;USD;0.924818;2024-06-29T15:38:40.586727Z;;2,00;12,04;1,33;8722,78
US;00860659-RC2;1;K02306PK001257022;Bloomfield Hills;48302-1303;0.0;USD;0.92422;2024-03-06T18:34:54.272567Z;;2,00;10,25;1,33;7425,23
US;00860659-RC2;1;K02353PK009357024;Bloomfield Hills;48302-1303;0.0;USD;0.92422;2024-03-06T18:34:54.272567Z;;2,00;10,25;1,33;7425,23
US;00858900-RC1;1;9406359999995103XL;Irvine;92602-1819;39000.0;USD;0.927687;2024-03-06T18:47:45.461Z;;2,00;14,11;1,33;10223,39
US;00858900-RC1;1;9408449999995561XL;Irvine;92602-1819;39000.0;USD;0.927687;2024-03-06T18:47:45.461Z;;2,00;14,11;1,33;10223,39
